ean;categoria;subcategoria;producto;id;precio;precio_oferta;precio_con_envio;precio_con_envio_e_instalacion;vendedor;oferta;coste_envio;coste_instalacion;rating_avg;rating_count;stock;tiempo_entrega;marketplace
8007403118471;;;Bellissima Imetec Air Wonder, Shaper, Hot Air Brush, Ion Technology, Ceramic and Keratin Coated Brushes, Dry, Volumize, 8 Accessories, 1000 W, Satin White;B09BHV4DWG;59;55.0;55.0;;;-7%;;;3.8;2455;InStock;Wednesday, 10 December;amazon
6941812791530;Sports & Outdoors;;Xiaomi Redmi Watch 5 Lite, Llamadas Bluetooth, Pantalla AMOLED de 1.96 pulgadas, Monitor de frecuencia cardíaca, 150 Modos Deportivos, Hasta 18 días de autonomía, Negro;B0DG5Z75F8;52.99;43.5;43.5;;GC-ANNA;-18%;;;4.4;4986;InStock;Wednesday, 10 December;amazon
4242005285310;Large Appliances;;Bosch - Induction hob, 60 cm, Sprint function, Quick start, Black, PUC611BB5E;B09VLBZM1Z;297.9;281.23;281.23;;;-6%;;;4.3;546;InStock;Thursday, 11 December;amazon
1200130010187;;;JBL Clip 5, Portable Wireless Bluetooth Speaker, IP67 Waterproof & Dustproof, Up to 12h Playtime Playtime & More with Playtime Boost On, Blue;B0CX93RKQX;69.99;51.99;51.99;;;-26%;;;4.8;3740;InStock;Wednesday, 10 December;amazon
4548736161788;;;Sony WF-C510 Wireless Bluetooth Headphones, Small, with Multipoint Connection, Ambient Sound Mode, IPX4 Water Resistance, Spotify Tap, Quick Charge, 22H Battery, iOS and Android - Yellow;B0DBLPBVVY;59.99;35.5;35.5;;;-41%;;;4.3;2386;InStock;Wednesday, 10 December;amazon
1200130019111;;;JBL PartyBox Club 120 Bluetooth White Portable Soirée Enceinte;B0DH8GY5X1;329;;;;;;;;2.6;2;InStock;;amazon
8806095982847;;;Samsung A566B/DS Galaxy A56 5G, Dual, 256GB 8GB RAM, Awesome Graphite;B0DFVGXMPJ;388;388.37;393.58;;PUNTO BY ZE;;;;5.0;1;InStock;Wednesday, 10 December;amazon
5099206099784;;;Logitech Lift Ergonomic Vertical Mouse, Wireless, Bluetooth or Logi Bolt USB Receiver, Silent Clicks, 4 Buttons, Compatible with Windows/macOS/iPadOS, Laptop, PC - Graphite;B07W4DGC27;81.99;49.9;49.9;;;-39%;;;4.5;9549;InStock;Wednesday, 10 December;amazon
190198893376;Apple Products;;Apple Pencil (2nd Generation);B07K2PK3BV;85;;;;Janado;;;;4.6;64285;InStock;Wednesday, 10 December;amazon
8806094767896;Large Appliances;;Samsung Refrigerator Combi AI 185 cm Shelf Bottle Rack 344L Class D Stainless Steel RB34C602DSA/EF;B0CSHT3VN7;574;;;;;;;;4.4;30;InStock;;amazon
195949822797;Apple Products;;Apple iPhone 16 (256 GB) - Negro;B0DGJHTL5J;989;910.0;910.0;;ECASHRECYCLE;-8%;;;4.4;1757;InStock;12 - 16 December;amazon
4242006309657;;;Classic vintage style women's analogue watch, bordered with sparkling zircons, 3ATM water resistant, sophisticated and elegant finish. Quartz machinery;B0CHMPDRLP;21;21.9;21.9;;_IGM_;;;;4.3;141;InStock;Thursday, 11 December;amazon
195949544026;Apple Products;;Apple AirPods MAX Pro Level Active Noise Cancelling Wireless On-Ear Headphones Ambient Sound Mode Custom Spatial Audio USB C Charging Midnight;B0DGHXBDQQ;579;509.0;509.0;;;-12%;;;4.4;2587;InStock;Saturday, 13 December;amazon
6925281982132;;;JBL Charge 5 Portable Wireless Bluetooth Speaker with Built-in Battery, Waterproof (IP67) with PartyBoost to Level Up the Party - Up to 20h Playtime - Green;B08VD857CR;105;;;;;;;;4.8;36088;InStock;;amazon
8886419333326;;;Razer DeathAdder Essential Gaming Mouse, Optical Sensor, 6400 DPI, 5 Programmable Buttons, Mechanical Switches, Rubber Side Grips, White;B092R71V77;19.99;;19.99;;;-20%;;;4.5;32325;InStock;Monday, 15 December;amazon
753759279646;;;Garmin Forerunner 55 Running Smartwatch with GPS, Training Plans, Notifications and Wellness Tracking, White;B0953XKD13;199.99;139.99;139.99;;;-30%;;;4.4;9993;InStock;Monday, 8 December;amazon
4548736164260;;;Ecouteurs sans fil Sony WF C710N Bluetooth Multipoint avec reduction de bruit active Glass blue;B0FDBD6WQ3;119.99;76.85;76.85;;;-36%;;;4.1;157;InStock;Thursday, 11 December;amazon
753759326609;Sports & Outdoors;;Garmin Forerunner 165 GPS Running Smartwatch, AMOLED Touchscreen, Optimized Metrics, Training Plans, Garmin Pay, 11-Day Runtime, White;B0CT3VBDTV;279.99;196.49;196.49;;;-30%;;;4.5;3671;InStock;Thursday, 11 December;amazon
8445027000220;;;Moonia - Viscosoft Mattress 140 x 190 cm - Double Bed - High Durability Mattresses - Thickness: +/-21 cm - Anti-mite Mattress - Maxim Model;B07P7WGBFY;199;199.0;199.0;;HOMEFLEX;;;;3.2;2;InStock;17 - 18 December;amazon
8806095982601;;;SAMSUNG Galaxy A56 5G 128GB (Awesome Lightgray, Android 15, 8GB);B0DFVFFXJX;284;284.0;284.0;;AB SOLUTION S.R.L.;;;;4.6;18;InStock;Monday, 15 December;amazon
8806095112220;;;SAMSUNG Electric Broom VS15A60AGR5/WA Jet 65 Pet, Power 150 W, Cordless Vacuum Cleaner, Up to 40 min Battery Life;B0CDJ2WJSM;197;197.8;197.8;;✅ muyelectro;;;;4.4;171;InStock;11 - 12 December;amazon
3701335310068;;;H.Koenig Gyro+ WaterMop Robot Vacuum Cleaner Connected Wifi SWRC130 Cleaner Mop Intelligent Powerful Quiet Fast, Autonomous 120min, 4 Cycles, Weekly Program, HEPA Filter;B07XGCKH61;199;199.0;199.0;;HomeHome by A;;;;3.5;72;InStock;11 - 12 December;amazon
8000070073531;;;M.CAF.CAPS 10BAR 0.6LT LM860JOLIE EVO RED;B0DT1P2MK7;98;98.84;98.84;;Bartolucci S.r.l.;;;;4.6;66;InStock;16 - 18 December;amazon
8886419334095;;;Razer Cobra - Lightweight Wired Gaming Mouse with Chroma RGB;B0C5XNRVWM;49.99;39.95;39.95;;;-20%;;;4.5;2003;InStock;Wednesday, 10 December;amazon
8713016013699;;;Tristar HD-2359 Travel Hair Dryer, 1200 W;B00XVN7RJU;16.99;14.05;14.05;;;-17%;;;4.3;739;InStock;9 - 10 December;amazon
8421152069639;Large Appliances;;Teka DBB 70 – Wall Range Hood, 70 cm Pyramid Hood, Push Controls, 3 Speed, Double Turbine Motor, 2 LED Lamps, Stainless Steel Colour;B0055ZON4Y;114.99;112.0;112.0;;;-3%;;;3.6;438;InStock;Thursday, 11 December;amazon
4242005038701;Large Appliances;;Bosch BFL520MS0 Microwave, Black;B07BYDGZYK;189;;;;Amazon Segunda mano;;;;4.4;270;InStock;Saturday, 13 December;amazon
197961337280;;;"HP Laptop 17-CN3004NS 17.3"" 16GB RAM 512GB SSD";B0CVB86DH4;389;;;;;;;;4.0;1;InStock;;amazon
8017709280536;;;Smeg DCF02PGEU Drip Coffee Maker 1.4L 1050W Green;B07VQ7T6D7;173;;;;;;;;4.4;89;InStock;;amazon
6941812781548;;;"Xiaomi Redmi Pad Pro 12.1"" 6/128GB Grey Graphite";B0D4F4974M;219.78;;224.0;;PROComponentes;-23%;;;4.6;856;InStock;Monday, 15 December;amazon
5099206111127;;;Logitech Pebble Keys 2 K380s Multi-Device Bluetooth Keyboard, Shortcut, Stylized and Portable, Easy-Switch, Windows, macOS, iPadOS, Android, ChromeOS, Layout QWERTY Spain, Graphite;B07W5JK8TV;36.99;;36.99;;;-10%;;;4.5;389;InStock;Wednesday, 10 December;amazon
4242006291594;Large Appliances;;Balay - Dishwasher, Free installation, 60 cm., 12 services, Program 1 hour, Pause+Charge, Steel, 3VS506IP;B085M7QL5T;366;366.0;366.0;;;;;;4.4;212;InStock;20 December - 9 January;amazon
6941812789353;;;XIAOMI 14T Pro Smartphone 12+512GB, Leica Summilux Lenses, MediaTek Dimensity 9300+, AMOLED 6.67'' 144Hz Display, HyperCharge 120W, Titanium Blue (ES Version);B0DJ36HLZD;536;536.25;536.25;;BigAma;;;;4.2;223;InStock;18 - 22 December;amazon
6971927230891;;;C1 ADVANCED (Word Formation): 30 Practice Tests for the Cambridge Exam with Key;B0DV5C6L4L;18;;;;;;;;5.0;5;InStock;Thursday, 11 December;amazon
8720389003059;;;PHILIPS DST3030/70 – Steam Iron, Power 2400 W;B09KMBYFT2;45;45.49;45.49;;TechInn;;;;3.3;8;InStock;Thursday, 11 December;amazon
753759314798;Sports & Outdoors;;Garmin Venu 3S, Premium Smartwatch with GPS, AMOLED, Advanced Health and Fitness Features, 30+ Sports Apps, 10 Days of Autonomy, Beige Gold;B0CDC6Y617;499.99;406.21;406.21;;Amazon UK;-19%;;;4.3;5145;InStock;8 - 10 January;amazon
195949641558;Apple Products;;Apple Watch SE (GPS) - Caja de aluminio en color medianoche de 40 mm - Correa deportiva color medianoche - Talla S/M;B0DGJC6D1B;156;;;;Amazon Segunda mano;;;;4.6;4771;InStock;Wednesday, 17 December;amazon
198990421766;;;Wheel Lock Key Anti-theft Lugnut Socket Replacement for BMW 1-7Series X1-X6 Z4 (059);B0C6PBZWMX;11.82;11.46;11.46;;Entatial;-3%;;;3.4;4;InStock;15 - 22 December;amazon
4242003953242;Large Appliances;;SIEMENS - Front loading washing machine, 9 kg, 1400 rpm, anti-stain, iQdrive motor, White, WG44G2ZAES, 1400 rpm;B0F2VZXBDB;549;549.0;549.0;;;;;;5.0;3;InStock;14 - 15 January;amazon
7332543684120;Large Appliances;;Countertop LIT60336C 3F IND Timer Electrolux Black;B07TZ3H6HD;282;282.12;282.12;;✅ muyelectro;;;;4.0;19;InStock;11 - 12 December;amazon
8806096143315;;;"LG 32LR60006LA - TV 32"" FHD (80 cm), Smart TV webOS 23, α5 AI Gen6 Processor, HDR10/HLG, Dolby Digital Plus, AI Sound, Google Assistant, Apple AirPlay, ThinQ, HDMI, USB, Bluetooth, Wi-Fi";B0F227Q92B;229;229.0;229.0;;Megatecnologica;;;;4.4;54;InStock;Thursday, 11 December;amazon
17817852616;;;BOSE SoundLink Flex (2nd Gen) Portable Wireless Bluetooth Speaker Small Powerful for Outdoor Parties, Up to 12H Runtime, IP67 Water and Dust Resistant, Sandstone;B0D6W8GSL3;179.95;116.11;116.11;;;-35%;;;4.7;7730;InStock;Monday, 8 December;amazon
6932554405601;;;"XIAOMI Redmi Note 14 5G - 8+256GB Smartphone, 6.67"" AMOLED FHD+ 120Hz Display, MediaTek Dimensity 7025-Ultra, 108MP Camera, 5110mAh, Charger Not Included, Purple (ES Version)";B0DTP5X7DP;179.3;172.97;172.97;;Mi.Techno;-4%;;;4.4;299;InStock;12 - 15 December;amazon
6932554408404;;;"XIAOMI Redmi Note 14 - Smartphone 8+256GB, 6.67"" AMOLED FHD+ 120Hz Display, MediaTek Helio G99-Ultra, 108MP Camera, TurboCharge 33W, 5500mAh, Charger Not Included, Blue (ES Version)";B0DRCWH9KH;142.89;138.87;138.87;;HARBOUR AI LIMITED;-3%;;;4.5;716;InStock;Wednesday, 10 December;amazon
8432406180192;;;Black+Decker BXIR3000E Steam iron, 3000 W, Ceramic, 200 g/min, Black;B08V8G4YVD;47.49;43.8;43.8;;;-8%;;;4.1;612;InStock;Wednesday, 10 December;amazon
8690842037306;;;Beko - MGC20100W - White microwave with 20L capacity;B01DXUH3WG;67;67.09;67.09;;Avanturis;;;;4.0;205;InStock;11 - 12 December;amazon
8806095982984;;;"SAMSUNG Galaxy A56 256GB Green 6.7"" 5G (8GB) from Android Model";B0DF8XJFHC;379;379.0;379.0;;GreaTecno;;;;1.0;1;InStock;29 - 30 December;amazon
8806096167892;;;LG 27US500-W - 4K UltraHD Monitor, 27 Inches, IPS, 3840 x 2160, HDMIx2 2.0, SuperResolution+, F-Rated, 60 Hz, 5 ms, White;B0DH51BPZD;250;181.0;181.0;;;-28%;;;4.6;174;InStock;Thursday, 11 December;amazon
8806095108803;;;Samsung Jet 75E Pet Electric Broom, 200 W, Plastic, Black;B0CDJ6J982;195;;;;;;;;4.2;30;InStock;;amazon
622356235037;;;Ninja 3-in-1 food processor, 1200 W, multifunction mixer, 5 automatic programs, 1.8 l bowl, 2.1 l jug, 700 ml beaker, Auto-iQ technology, dishwasher safe parts, Black, BN800EU;B08HSF4FY6;199.99;158.0;158.0;;;-21%;;;4.6;6202;InStock;26 December - 17 January;amazon
6941812704660;;;XIAOMI Redmi Buds 6 – Wireless Earbuds, Noise Cancelling, Lightweight, 10 Hours of Battery Life and 42 Hours with Charging Case, Bluetooth, Black (ES Version);B0DQ18CMLJ;39.99;30.99;30.99;;;-23%;;;4.4;2563;InStock;Monday, 8 December;amazon
4242003759783;Large Appliances;;SIEMENS EX975LVV1E INDUCTION TOP;B06XPZQ7L8;87;;;;;;;;4.1;11;InStock;;amazon
8004399332928;;;Nespresso De'Longhi Essenza Mini EN85.B Coffee Machine for Nespresso Capsules, Compact, 19 Bar, Automatic Shut-Off, Black;B07FM9ZQ4B;119;79.0;79.0;;;-34%;;;4.4;16375;InStock;10 December - 27 January;amazon
840353912045;;;"Google Pixel 9 - Unlocked Android Smartphone with Gemini, Advanced Camera, 24-Hour Battery Life and 6.3"" Actua Display - Peony Pink, 256GB";B0D7V24VMB;499;;;;;;;;4.3;894;InStock;;amazon
6941545620749;;;EZVIZ Robot Vacuum Cleaner and Self-Charging, Suction 4000Pa, Navigation LDS LiDAR & Infrared Obstacle Detectors, App Control/Alexa/Google, Ideal for Pets, Carpets and Hard Floors, RE4;B0CM92XCG2;133;133.84;133.84;;EZVIZ Life EU;;;;4.0;253;InStock;Monday, 15 December;amazon
6932554406905;;;"Xiaomi Redmi Note 14 Pro 8+256GB 6.67"" 4G Ocean Blue EU";B0DPHMH6V1;184;184.9;184.9;;Mi.Techno;;;;4.2;675;InStock;12 - 15 December;amazon
195949806506;Apple Products;;Apple iPhone 16 Pro Max (512 GB) - Titanio negro;B0DGJ8L2CG;1689;;;;;;;;4.5;1292;InStock;;amazon
4242006277574;Large Appliances;;Balay - 3BC097EX 3BC097EX Decorative Wall Mounted Range Hood, 90 cm Wide, LED Lighting, Dishwasher Safe Filters, Stainless Steel;B078MQ6KWJ;405;289.0;289.0;;;-29%;;;4.3;332;InStock;Saturday, 13 December;amazon
8806097072775;;;Samsung A266 Galaxy A26 (6.7'' - 8/256GB) White;B0F13SFF8X;256.5;242.63;242.63;;G&S Commerce GmbH;-5%;;;4.5;53;InStock;Wednesday, 10 December;amazon
6921727076694;Large Appliances;;Hisense FT125D4AWE – Horizontal Freezer Chest, Capacity 95L, Height 85 cm, Basket with Handle, My Fesch Choice, Freezer Protect, Silent 40 dBA, White;B0CGDW249K;149;;;;;;;;3.9;463;InStock;;amazon
6970100374933;Sports & Outdoors;;Amazfit T-Rex 3 Outdoor Smartwatch 48mm Pantalla AMOLED, Mapas & Navegación Offline, 6 Sistemas de Satélite GPS Doble Banda, 27 Días de Duración de Batería, Pago NFC, 170 Modo Deportes de Aventura;B0DG5W5H95;279.9;249.9;249.9;;;-11%;;;4.5;1754;InStock;Wednesday, 10 December;amazon
1200130019586;;;JBL Charge 6, Wireless Portable Bluetooth Speaker, 28h Battery, IP68 Waterproof, Dustproof and Drop-proof, Pro Sound with AI Sound Boost, Compatible with Auracast, White;B0DXKN8BHC;199.99;145.0;145.0;;;-27%;;;4.6;1533;InStock;Monday, 8 December;amazon
8434631265385;;;PIKOLIN Memory Foam Pillow | Medium Firmness | 150 cm | Promotes a Cool Sleep | Hypoallergenic | Very Breathable | Visco Medium;B086W73JW1;59;59.99;59.99;;PIKOLIN TIENDA OFICIAL;;;;5.0;8;InStock;Friday, 12 December;amazon
8806095661506;;;SAMSUNG Galaxy Buds3 Pro R630 Bluetooth Headphones Graphite, Silver;B0DCFR6KT7;151;151.5;151.5;;ElectroSmartEU;;;;4.3;39;InStock;Wednesday, 10 December;amazon
8017709318888;;;Smeg CJF11CREU Zitruspresse creme;B0BPB8J3G7;128;;;;;;;;4.7;84;InStock;;amazon
10942221722;;;Nespresso Krups Essenza Mini XN1101PR5 – Coffee Machine with Nespresso Capsules, Compact, 19 Bars, Automatic Shut-Off, White;B06XJ3MFMN;119.99;89.0;89.0;;;-26%;;;4.4;5258;InStock;5 January - 19 February;amazon
8806095589367;;;Washing Machine - Dryer SAMSUNG WD90DG5B15BEEC 1400 RPM 9 kg 6 kg - Brand: SAMSUNG - EAN: 8806095589367;B0DV9SRQ34;663;663.52;663.52;;Ahorroelectro;;;;1.0;1;InStock;12 - 15 December;amazon
8422160053825;;;Ufesa Flexyheat Colors 2 Electric Thermal Pad 45 x 35 cm, 100 W, Ultra-Soft Mircofiber, 3 Temperature Levels, Auto Shutoff, Washable;B0BGPMSPPC;34.99;29.94;29.94;;;-14%;;;4.1;169;InStock;Monday, 8 December;amazon
7427245700268;;;DESCANSIN - Bed base with legs for single and double beds | 25 cm high | Multiple sizes: 90 x 190, 135 x 190, 150 x 190 and +20 more (140 x 190);B0928P9HH3;179;179.0;179.0;;CDE Descanso;;;;3.8;20;InStock;Thursday, 11 December;amazon
6932554410506;;;Touch Tablet Xiaomi Pad 7 8 128 WiFi Green;B0DZ68JBJV;366.74;268.0;268.0;;HARBOUR AI LIMITED;-27%;;;4.7;14;InStock;Wednesday, 10 December;amazon
194253715214;Apple Products;;Beats Product - Navy;B0C95LC4S6;399.95;179.0;179.0;;;-55%;;;4.2;2302;InStock;Saturday, 13 December;amazon
8435484017282;;;Cecotec Drip Coffee Maker with Portable Thermos Coffee 66 Drop&Go. 700 W, Capacity 420 ml, Non-Drip Spout, Permanent or Paper Filter, Auto Shut-off Function, Window Tank;B0BQ1CDYZR;25;25.57;25.57;;;;;;4.4;590;InStock;Wednesday, 10 December;amazon
8017709328443;;;SMEG BLF03CREU Aesthetic 50's Style Stainless Steel Blender 800 W Cream;B0BYMQTBMB;209;;;;;;;;4.4;45;InStock;;amazon
199291034877;;;Capiche [99+ VARIATIONS] Snapback Cap New Collection Special Series Dark Grey;B0BLBM57Y2;49;49.95;49.95;;ElementalGoods;;;;4.6;1163;InStock;Thursday, 11 December;amazon
3701335307846;;;H.Koenig V7 Steam ironing center, 2200W, Pressure 5.5 bar, Steam output 120 g/min, Vertical steam function, Non-stick ceramic sole, Water tank 1,5L;B0C7D1KXGP;69.9;;69.9;;;-14%;;;4.0;460;InStock;Monday, 8 December;amazon
6925281964732;;;JBL Tune 520 BT Wireless Bluetooth Headphones, 57 Hours Playtime with JBL Pure Bass, Foldable, White;B0BZ8HHTFV;59.99;37.5;37.5;;;-37%;;;4.6;7956;InStock;Wednesday, 10 December;amazon
4242002996950;Large Appliances;;Bosch Dishwasher Free-Install, 60 cm, ActiveWater, Silent, Series 2, Stainless Steel, SMS25AI05E;B06XKWWPVQ;404;359.99;359.99;;;-11%;;;4.4;1021;InStock;Monday, 15 December;amazon
8806091940896;;;LG SC9S Smart Soundbar, 400W, 3.1.3 Channel, 3 Vertical Dolby Atmos Speakers, Compatible with LG OLED evo C Series TV, Bluetooth, HDMI, Optical Input, Dark Steel Silver;B0BWFS3D9V;375;375.0;375.0;;ielectro;;;;4.4;1998;InStock;Wednesday, 10 December;amazon
5038061152227;;;Remington Ionic Hair Dryer, 120 km/h, Quick Drying, 4 Accessories (Anti-Pilling, 2 Diffusers, Extra Wide Nozzle), 8 Heat Settings, D6077;B0CC2K59KM;25;;;;;;;;4.1;316;InStock;;amazon
711719577171;;;Playstation 5 Consola Estandar Modelo Slim;B0CLT54ZNZ;349;;;;;;;;4.6;6032;InStock;;amazon
8004399327931;;;Nespresso De'Longhi Inissia EN80.CW Coffee Machine for Nespresso Capsules 19 Bars Automatic Shut-Off Cream;B00G5YP1ZE;109;69.0;69.0;;;-37%;;;4.3;47849;InStock;Wednesday, 10 December;amazon
3701335300168;;;H.Koenig AGR88 160W Professional Electric Orange Squeezer, Stainless Steel Lever and Filter, Pastel Green, Anti-Drip System, BPA Free, Dishwasher Safe Parts;B08QJKV4M3;99;49.9;49.9;;;-50%;;;4.2;11001;InStock;Thursday, 11 December;amazon
8435558000905;;;Large Viscographic Mattress 135 x 190 SIMPUR Relax Royal | 30 cm Thickness | Maximum Comfort Firmness | High Range | Optimal Temperature for Rest | High Durability Support…;B077QR4K54;282;282.0;282.0;;Grupo Simpur;;;;3.8;2552;InStock;16 - 17 December;amazon
6940461935500;Large Appliances;;MIDEA Arcon 99L Small Horizontal Freezer, Inverter Motor, Electronic Temperature Control, D-Type Tube Technology, Baskets with Handle, Easy Move, Quiet 39dBA, Low Consumption, White;B0D9FRZ3VV;199;199.99;199.99;;PACERIN EU;;;;4.3;686;InStock;Tuesday, 16 December;amazon
8806095299730;;;Samsung galaxy s24 256gb;B0CSTC2RDW;543;;;;;;;;4.3;1018;InStock;;amazon
8007403116651;;;Imetec BELLISSIMA DRYER 2300W AC HEAT CERAMIC DIFFUSER AND NOZZLE PROFESSIONAL 8 AIR FLOW COMBINATIONS, BLACK/PINK (11665);B07J3GVQSF;49;49.51;49.51;;;;;;4.5;112;InStock;Thursday, 11 December;amazon
195950086317;Apple Products;;Apple iPad 11 Inch: A16 Chip, 11 Inch Model, Liquid Retina Display, 128 GB, Wi Fi 6, 12 MP Front and Rear Cameras, Touch ID, Full-Day Battery Life – Silver;B0DZ75RKZH;379;349.0;349.0;;;-8%;;;4.7;4011;InStock;Saturday, 13 December;amazon
8445027000251;;;Moonia - Viscosoft Mattress 150 x 190 cm - Double Bed - High Durability Mattresses - Thickness: +/-21 cm - Anti-mite Mattress - Maxim Model;B07P5TTJKH;199;199.0;199.0;;HOMEFLEX;;;;3.2;2;InStock;18 - 19 December;amazon
8018080471674;;;Cellularline - Power Bank MAG LITE 5000 - Cargador Inalámbrico Portátil 5000mAh - Tecnología Mag Safe - Carga Inalámbrica 7.5W - Gris;B0CQ56WPY6;59;59.99;59.99;;;;;;3.7;41;InStock;Monday, 8 December;amazon
1200130010194;;;JBL Clip 5, Portable Wireless Bluetooth Speaker, IP67 Waterproof & Dustproof, Up to 12h Playtime Playtime & More with Playtime Boost On, Red;B0CX9541VH;69.99;47.5;47.5;;;-32%;;;4.8;3740;InStock;Wednesday, 10 December;amazon
5099206120327;;;Logitech MK950 Signature Slim, Wireless Keyboard and Mouse, Sleek Design, Discrete Clicks, 3-Device Alternating Use, Bluetooth, Multi-OS, Windows, Mac, QWERTY ESP - White;B0CTQKGRHY;129;91.98;91.98;;;-29%;;;4.3;93;InStock;5 - 8 January;amazon
8414234124517;;;Taurus Magnum 1500 – Blender, Glass Jug 1.5L, 1500W, 4 Detachable Stainless Steel Blades, Ice Crusher, BPA Free, Dishwasher Safe, 2 Speeds + Turbo;B09LD46DWY;34;;;;;;;;4.3;776;InStock;;amazon
6932169343428;;;OPPO SUPERVOOC 45W Charger - USB, Quick Charge, Original OPPO Charger, Cable not Included - White;B0D6NF83M5;19.9;17.99;17.99;;;-10%;;;4.7;741;InStock;Wednesday, 10 December;amazon
8806095510002;;;Samsung USB Cable EP-T4511XBEGEU Black 1.8 m;B0CWXQ1LSW;31.99;27.47;27.47;;;-14%;;;4.4;1469;InStock;Wednesday, 10 December;amazon
8806084135261;Large Appliances;;LG GBV3100DPY - Refrigerator Combi Nofrost D Height 186 cm Width 59.5 cm Stainless Steel;B0DBRL2Y9G;639;;;;;;;;5.0;1;InStock;;amazon
6941812725115;Sports & Outdoors;;"XIAOMI Redmi Watch 5 Silver Gray, Bluetooth Calls, 2.07"" AMOLED Display, Heart Rate Monitor, Sleep Monitoring, Noise Cancelling, Camera Control, Gray (ES Version)";B0DPX8TSSY;109.99;69.99;69.99;;;-36%;;;4.6;2253;InStock;22 December - 2 January;amazon
4242006294311;Large Appliances;;CAMP. Balay 3BT267MX Stainless Steel 60cm 739m3h;B08Y7HKQW2;395;395.0;395.0;;mihogardigital;;;;5.0;2;InStock;15 - 17 December;amazon
8421078038771;;;Jata JEBT1788 – Hand Blender 1200 W. Adjustable Speed. Turbo Function. 4 Stainless Steel Blades. Detachable Foot. 17000 RPM. Bat, Chop, Shredding. Easy Cleaning;B0DHVXWBLM;38;28.62;33.61;;Minidomestic;-25%;;;4.7;3;InStock;11 - 12 December;amazon
5099206110427;;;Logitech Pebble Mouse 2 M350s, Stylized Bluetooth Wireless Mouse, Lightweight, Customizable, Discrete Clicks, Easy-Switch, Windows, macOS, iPadOS, Android, ChromeOS - Graphite;B07W7LHVBN;30.99;24.0;24.0;;ART Suministros;-23%;;;4.7;5130;InStock;Tuesday, 9 December;amazon
8806087093643;;;"TCL 75V6C 75"" Direct LED Smart TV, 6K HDR, Powered by Google TV (Dolby Audio, Motion Clarity, Compatible with Google Assistant & Alexa) [Energy Efficiency Class E]";B0DV9L8KLJ;499;499.0;499.0;;;;;;4.2;5289;InStock;Thursday, 11 December;amazon
8806091969385;;;LG S70TR - Smart Sound Bar, 500W Power and 5.1.1 Channels, Wireless Rear Dual Speakers, Surround Sound Dolby Atmos and DTS:X, Hi-Res 24bits/96kHz;B0D4MM811S;499;299.0;299.0;;;-40%;;;4.4;1998;InStock;18 - 31 December;amazon
8806095432533;Books;;Quadern Música nº5. Ed. primària. (Musica Exercicis E.P.);8478872078;2;;;;;;;;4.5;16;InStock;Wednesday, 10 December;amazon
195949822438;Apple Products;;Apple iPhone 16 (128 GB) - Azul ultramar;B0DGJDQP2N;859;815.0;815.0;;;-5%;;;4.4;1757;InStock;Tuesday, 9 December;amazon
195949565960;Apple Products;;Apple Watch Series 10 (GPS) - Caja de aluminio en negro azabache de 46 mm - Correa deportiva color tinta;B0DGJ69JGD;318;;;;Amazon Segunda mano;;;;4.6;1425;InStock;Tuesday, 16 December;amazon
4242006297985;Large Appliances;;"Balay 3CG5172N2 - Microwave, Electronic, Frameless Built-in, 38 cm, 20 l, 5 F, Aqualisis, Left Side Ap, 8 Recipes, Turntable 10"", With Grill, Black Glass";B09YVLLNSP;199;199.0;199.0;;;;;;4.5;320;InStock;30 December - 31 January;amazon
8435484024280;Large Appliances;;Cecotec Bolero CoolMarket Combi 322 White E. 322 L, Height 185 and 60 cm Width, Low Consumption, Multi Air Flow System, Total No Frost and 2 Drawers;B0BPYSYK2G;409;409.0;409.0;;;;;;4.1;109;InStock;Monday, 15 December;amazon
8690842382789;;;ENCIM. BEKO HIIS63206M 3F IND 28CM;B09GPJKKYF;165;;;;Amazon Segunda mano;;;;2.9;13;InStock;Friday, 12 December;amazon
1200130009440;;;JBL GO 4 Portable Wireless Bluetooth Speaker, Waterproof and Dustproof IP67, Up to 7h Playtime Plus 2h Extra Playtime with Playtime Boost, Red;B0CX5BN16V;49.99;40.99;40.99;;;-18%;;;4.8;14730;InStock;Wednesday, 10 December;amazon
9145341700026;;;DESCANSIN - Slatted Base with Feet for Slatted Bed | Bed Base for Single Bed and Double Beds | 25 cm Base Legs | 90 x 190 cm Slatted Frame | 135 x 190 cm Slatted Frame | 150 x 190 cm Bed Frame + 20;B0928P1FLV;155;155.0;155.0;;CDE Descanso;;;;3.8;20;InStock;Thursday, 11 December;amazon
6932554410629;Sports & Outdoors;;Touch tablet Xiaomi Pad 7 8 128 WiFi Blue;B0DZ6G2FPM;366.74;270.39;270.39;;HARBOUR AI LIMITED;-26%;;;4.3;31;InStock;Tuesday, 9 December;amazon
5099206112452;;;Logitech MX Keys S Combo, Quality Wireless Keyboard and Mouse with Support, Lighting, Fast Scrolling, Bluetooth, USB C, for Windows/Linux/Chrome/Mac, Spanish QWERTY Layout, Graphite;B07W5JKZ7Z;229;185.0;185.0;;;-19%;;;4.6;2574;InStock;26 - 27 December;amazon
